estado,municipio,municipio_cod,zona,secao,candidato_13,candidato_22
rn,NATAL,17612,2,237,107,116
rn,NATAL,17612,2,238,117,125
rn,NATAL,17612,2,239,70,67
rn,NATAL,17612,2,240,179,149
rn,NATAL,17612,2,241,164,167
rn,NATAL,17612,2,242,183,154
rn,NATAL,17612,2,243,190,151
rn,NATAL,17612,2,244,184,142
rn,NATAL,17612,2,245,202,139
rn,NATAL,17612,2,270,186,163
rn,NATAL,17612,2,271,177,180
rn,NATAL,17612,2,272,142,111
rn,NATAL,17612,2,273,134,116
rn,NATAL,17612,2,274,200,162
rn,NATAL,17612,2,275,199,171
rn,NATAL,17612,2,276,214,155
rn,NATAL,17612,2,277,194,172
rn,NATAL,17612,2,278,214,174
rn,NATAL,17612,2,279,182,165
rn,NATAL,17612,2,280,190,177
rn,NATAL,17612,2,281,218,147
rn,NATAL,17612,2,282,216,144
rn,NATAL,17612,2,283,108,71
rn,NATAL,17612,2,284,107,82
rn,NATAL,17612,2,285,117,73
rn,NATAL,17612,2,286,109,82
rn,NATAL,17612,2,287,108,87
rn,NATAL,17612,2,288,107,79
rn,NATAL,17612,2,294,114,115
rn,NATAL,17612,2,313,193,166
rn,NATAL,17612,2,314,199,154
rn,NATAL,17612,2,315,185,157
rn,NATAL,17612,2,316,180,190
rn,NATAL,17612,2,317,188,164
rn,NATAL,17612,2,318,205,152
rn,NATAL,17612,2,319,184,164
rn,NATAL,17612,2,320,118,115
rn,NATAL,17612,2,321,126,120
rn,NATAL,17612,2,323,140,161
rn,NATAL,17612,2,326,156,194
rn,NATAL,17612,2,327,156,127
rn,NATAL,17612,2,328,166,141
rn,NATAL,17612,2,329,195,162
rn,NATAL,17612,2,330,211,174
rn,NATAL,17612,2,331,174,140
rn,NATAL,17612,2,332,135,118
rn,NATAL,17612,2,338,177,180
rn,NATAL,17612,2,339,179,163
rn,NATAL,17612,2,341,124,137
rn,NATAL,17612,2,342,98,90
rn,NATAL,17612,2,343,184,172
rn,NATAL,17612,2,344,169,169
rn,NATAL,17612,2,345,172,167
rn,NATAL,17612,2,346,168,172
rn,NATAL,17612,2,355,79,117
rn,NATAL,17612,2,356,68,135
rn,NATAL,17612,2,357,98,108
rn,NATAL,17612,2,358,93,109
rn,NATAL,17612,2,359,91,113
rn,NATAL,17612,2,360,85,103
rn,NATAL,17612,2,361,73,124
rn,NATAL,17612,2,362,86,236
rn,NATAL,17612,2,363,92,218
rn,NATAL,17612,2,364,93,224
rn,NATAL,17612,2,365,92,228
rn,NATAL,17612,2,366,94,227
rn,NATAL,17612,2,367,91,144
rn,NATAL,17612,2,368,75,153
rn,NATAL,17612,2,369,139,194
rn,NATAL,17612,2,370,118,204
rn,NATAL,17612,2,371,126,203
rn,NATAL,17612,2,372,199,198
rn,NATAL,17612,2,373,195,201
rn,NATAL,17612,2,374,174,201
rn,NATAL,17612,2,375,192,216
rn,NATAL,17612,2,376,194,192
rn,NATAL,17612,2,377,202,185
rn,NATAL,17612,2,378,143,182
rn,NATAL,17612,2,379,132,185
rn,NATAL,17612,2,380,139,182
rn,NATAL,17612,2,381,99,125
rn,NATAL,17612,2,382,155,165
rn,NATAL,17612,2,383,170,150
rn,NATAL,17612,2,384,169,154
rn,NATAL,17612,2,385,174,144
rn,NATAL,17612,2,386,155,160
rn,NATAL,17612,2,387,166,160
rn,NATAL,17612,2,388,166,155
rn,NATAL,17612,2,389,161,163
rn,NATAL,17612,2,391,157,163
rn,NATAL,17612,2,392,171,156
rn,NATAL,17612,2,395,168,143
rn,NATAL,17612,2,396,85,82
rn,NATAL,17612,2,398,181,148
rn,NATAL,17612,2,399,128,84
rn,NATAL,17612,2,400,123,99
rn,NATAL,17612,2,401,130,92
rn,NATAL,17612,2,402,115,88
rn,NATAL,17612,2,403,139,89
rn,NATAL,17612,2,404,128,91
rn,NATAL,17612,2,405,116,98
rn,NATAL,17612,2,406,146,227
rn,NATAL,17612,2,407,126,211
rn,NATAL,17612,2,408,136,246
rn,NATAL,17612,2,409,121,214
rn,NATAL,17612,2,410,167,231
rn,NATAL,17612,2,411,146,175
rn,NATAL,17612,2,412,135,152
rn,NATAL,17612,2,413,112,181
rn,NATAL,17612,2,414,133,182
rn,NATAL,17612,2,415,113,189
rn,NATAL,17612,2,416,136,159
rn,NATAL,17612,2,417,110,176
rn,NATAL,17612,2,418,115,209
rn,NATAL,17612,2,419,113,104
rn,NATAL,17612,2,420,125,104
rn,NATAL,17612,2,421,117,103
rn,NATAL,17612,2,422,126,99
rn,NATAL,17612,2,423,124,96
rn,NATAL,17612,2,424,117,118
rn,NATAL,17612,2,425,106,116
rn,NATAL,17612,2,426,190,146
rn,NATAL,17612,2,427,194,152
rn,NATAL,17612,2,428,207,142
rn,NATAL,17612,2,429,195,151
rn,NATAL,17612,2,430,196,156
rn,NATAL,17612,2,431,180,164
rn,NATAL,17612,2,432,173,169
rn,NATAL,17612,2,433,208,147
rn,NATAL,17612,2,434,108,126
rn,NATAL,17612,2,435,120,114
rn,NATAL,17612,2,436,123,102
rn,NATAL,17612,2,437,126,116
rn,NATAL,17612,2,438,135,119
rn,NATAL,17612,2,439,113,121
rn,NATAL,17612,2,440,115,131
rn,NATAL,17612,2,441,136,96
rn,NATAL,17612,2,442,135,145
rn,NATAL,17612,2,443,128,115
rn,NATAL,17612,2,444,101,132
rn,NATAL,17612,2,445,105,130
rn,NATAL,17612,2,446,116,117
rn,NATAL,17612,2,447,132,122
rn,NATAL,17612,2,450,123,133
rn,NATAL,17612,2,451,88,157
rn,NATAL,17612,2,455,109,159
rn,NATAL,17612,2,456,125,167
rn,NATAL,17612,2,457,114,154
rn,NATAL,17612,2,458,200,94
rn,NATAL,17612,2,459,142,61
rn,NATAL,17612,2,460,94,147
rn,NATAL,17612,2,461,79,160
rn,NATAL,17612,2,462,74,146
rn,NATAL,17612,2,463,86,158
rn,NATAL,17612,2,464,114,168
rn,NATAL,17612,2,465,205,155
rn,NATAL,17612,2,466,190,152
rn,NATAL,17612,2,467,196,153
rn,NATAL,17612,2,468,205,150
rn,NATAL,17612,2,469,221,133
rn,NATAL,17612,2,470,190,156
rn,NATAL,17612,2,471,214,138
rn,NATAL,17612,2,472,206,140
rn,NATAL,17612,2,473,204,151
rn,NATAL,17612,2,474,205,141
rn,NATAL,17612,2,475,218,131
rn,NATAL,17612,2,476,221,173
rn,NATAL,17612,2,477,233,162
rn,NATAL,17612,2,478,212,166
rn,NATAL,17612,2,479,236,177
rn,NATAL,17612,2,480,217,186
rn,NATAL,17612,2,481,106,105
rn,NATAL,17612,2,483,102,118
rn,NATAL,17612,2,484,107,106
rn,NATAL,17612,2,485,167,140
rn,NATAL,17612,2,490,112,115
rn,NATAL,17612,2,492,123,157
rn,NATAL,17612,2,493,117,168
rn,NATAL,17612,2,494,117,191
rn,NATAL,17612,2,495,128,165
rn,NATAL,17612,2,496,128,169
rn,NATAL,17612,2,497,115,175
rn,NATAL,17612,2,498,104,85
rn,NATAL,17612,2,499,113,80
rn,NATAL,17612,2,500,109,76
rn,NATAL,17612,2,501,99,79
rn,NATAL,17612,2,502,112,82
rn,NATAL,17612,2,503,111,66
rn,NATAL,17612,2,504,107,81
rn,NATAL,17612,2,505,101,79
rn,NATAL,17612,2,506,122,68
rn,NATAL,17612,2,507,138,177
rn,NATAL,17612,2,508,142,174
rn,NATAL,17612,2,509,147,159
rn,NATAL,17612,2,510,138,178
rn,NATAL,17612,2,511,134,169
rn,NATAL,17612,2,512,145,169
rn,NATAL,17612,2,513,143,170
rn,NATAL,17612,2,514,131,180
rn,NATAL,17612,2,515,126,181
rn,NATAL,17612,2,516,142,167
rn,NATAL,17612,2,517,116,190
rn,NATAL,17612,2,518,129,180
rn,NATAL,17612,2,519,152,217
rn,NATAL,17612,2,520,140,166
rn,NATAL,17612,2,525,136,90
rn,NATAL,17612,2,526,146,170
rn,NATAL,17612,2,527,188,184
rn,NATAL,17612,2,528,85,75
rn,NATAL,17612,2,529,23,25
rn,NATAL,17612,3,13,152,181
rn,NATAL,17612,3,76,197,183
rn,NATAL,17612,3,77,162,184
rn,NATAL,17612,3,78,169,190
rn,NATAL,17612,3,96,145,182
rn,NATAL,17612,3,97,141,160
rn,NATAL,17612,3,98,150,147
rn,NATAL,17612,3,99,132,169
rn,NATAL,17612,3,100,142,160
rn,NATAL,17612,3,102,139,197
rn,NATAL,17612,3,103,153,173
rn,NATAL,17612,3,104,153,178
rn,NATAL,17612,3,105,145,198
rn,NATAL,17612,3,106,140,225
rn,NATAL,17612,3,107,148,204
rn,NATAL,17612,3,108,135,137
rn,NATAL,17612,3,109,122,144
rn,NATAL,17612,3,110,127,158
rn,NATAL,17612,3,111,146,201
rn,NATAL,17612,3,112,144,197
rn,NATAL,17612,3,113,111,166
rn,NATAL,17612,3,114,95,165
rn,NATAL,17612,3,115,118,159
rn,NATAL,17612,3,116,121,137
rn,NATAL,17612,3,117,97,166
rn,NATAL,17612,3,122,140,195
rn,NATAL,17612,3,123,156,211
rn,NATAL,17612,3,124,147,214
rn,NATAL,17612,3,125,138,201
rn,NATAL,17612,3,126,145,198
rn,NATAL,17612,3,143,152,99
rn,NATAL,17612,3,144,128,110
rn,NATAL,17612,3,145,141,130
rn,NATAL,17612,3,146,136,121
rn,NATAL,17612,3,147,127,124
rn,NATAL,17612,3,148,166,152
rn,NATAL,17612,3,149,176,150
rn,NATAL,17612,3,150,192,141
rn,NATAL,17612,3,151,184,151
rn,NATAL,17612,3,152,206,185
rn,NATAL,17612,3,153,199,173
rn,NATAL,17612,3,154,203,169
rn,NATAL,17612,3,155,195,170
rn,NATAL,17612,3,156,192,167
rn,NATAL,17612,3,157,198,177
rn,NATAL,17612,3,169,133,172
rn,NATAL,17612,3,188,187,146
rn,NATAL,17612,3,196,209,174
rn,NATAL,17612,3,217,120,146
rn,NATAL,17612,3,219,142,114
rn,NATAL,17612,3,220,164,167
rn,NATAL,17612,3,221,128,122
rn,NATAL,17612,3,226,138,108
rn,NATAL,17612,3,230,125,131
rn,NATAL,17612,3,231,138,144
rn,NATAL,17612,3,232,162,101
rn,NATAL,17612,3,233,138,140
rn,NATAL,17612,3,234,131,131
rn,NATAL,17612,3,235,212,177
rn,NATAL,17612,3,236,199,174
rn,NATAL,17612,3,237,173,127
rn,NATAL,17612,3,238,187,123
rn,NATAL,17612,3,239,176,130
rn,NATAL,17612,3,240,174,117
rn,NATAL,17612,3,241,164,142
rn,NATAL,17612,3,242,163,140
rn,NATAL,17612,3,243,150,155
rn,NATAL,17612,3,244,150,160
rn,NATAL,17612,3,245,158,155
rn,NATAL,17612,3,246,168,156
rn,NATAL,17612,3,247,160,160
rn,NATAL,17612,3,248,194,138
rn,NATAL,17612,3,249,166,165
rn,NATAL,17612,3,250,147,178
rn,NATAL,17612,3,251,169,167
rn,NATAL,17612,3,252,176,198
rn,NATAL,17612,3,253,189,198
rn,NATAL,17612,3,254,184,201
rn,NATAL,17612,3,255,202,186
rn,NATAL,17612,3,256,221,180
rn,NATAL,17612,3,257,183,196
rn,NATAL,17612,3,258,195,180
rn,NATAL,17612,3,259,193,174
rn,NATAL,17612,3,260,223,180
rn,NATAL,17612,3,261,196,191
rn,NATAL,17612,3,262,171,152
rn,NATAL,17612,3,263,160,168
rn,NATAL,17612,3,264,206,184
rn,NATAL,17612,3,265,199,158
rn,NATAL,17612,3,266,177,152
rn,NATAL,17612,3,267,209,187
rn,NATAL,17612,3,268,174,159
rn,NATAL,17612,3,269,200,199
rn,NATAL,17612,3,270,216,173
rn,NATAL,17612,3,271,236,173
rn,NATAL,17612,3,272,221,178
rn,NATAL,17612,3,273,210,177
rn,NATAL,17612,3,274,209,182
rn,NATAL,17612,3,275,143,142
rn,NATAL,17612,3,276,157,124
rn,NATAL,17612,3,277,133,147
rn,NATAL,17612,3,278,210,179
rn,NATAL,17612,3,279,196,209
rn,NATAL,17612,3,280,222,171
rn,NATAL,17612,3,281,201,185
rn,NATAL,17612,3,282,201,176
rn,NATAL,17612,3,283,204,204
rn,NATAL,17612,3,284,208,189
rn,NATAL,17612,3,285,202,194
rn,NATAL,17612,3,286,215,186
rn,NATAL,17612,3,287,197,193
rn,NATAL,17612,3,288,193,193
rn,NATAL,17612,3,289,229,178
rn,NATAL,17612,3,290,206,202
rn,NATAL,17612,3,291,205,200
rn,NATAL,17612,3,292,209,186
rn,NATAL,17612,3,293,214,185
rn,NATAL,17612,3,294,221,174
rn,NATAL,17612,3,295,180,201
rn,NATAL,17612,3,296,199,190
rn,NATAL,17612,3,297,191,210
rn,NATAL,17612,3,298,202,179
rn,NATAL,17612,3,299,202,206
rn,NATAL,17612,3,300,207,192
rn,NATAL,17612,3,301,208,186
rn,NATAL,17612,3,302,196,200
rn,NATAL,17612,3,303,211,160
rn,NATAL,17612,3,304,212,133
rn,NATAL,17612,3,305,217,144
rn,NATAL,17612,3,306,216,130
rn,NATAL,17612,3,307,187,181
rn,NATAL,17612,3,308,204,153
rn,NATAL,17612,3,309,234,142
rn,NATAL,17612,3,310,208,172
rn,NATAL,17612,3,311,210,169
rn,NATAL,17612,3,312,194,142
rn,NATAL,17612,3,313,180,146
rn,NATAL,17612,3,314,196,162
rn,NATAL,17612,3,315,222,135
rn,NATAL,17612,3,316,217,149
rn,NATAL,17612,3,317,179,178
rn,NATAL,17612,3,318,203,177
rn,NATAL,17612,3,319,179,176
rn,NATAL,17612,3,320,176,195
rn,NATAL,17612,3,321,182,217
rn,NATAL,17612,3,322,184,202
rn,NATAL,17612,3,323,174,194
rn,NATAL,17612,3,324,195,191
rn,NATAL,17612,3,325,159,202
rn,NATAL,17612,3,326,178,191
rn,NATAL,17612,3,327,173,210
rn,NATAL,17612,3,328,166,216
rn,NATAL,17612,3,329,167,201
rn,NATAL,17612,3,330,184,229
rn,NATAL,17612,3,331,177,156
rn,NATAL,17612,3,332,183,200
rn,NATAL,17612,3,333,184,174
rn,NATAL,17612,3,334,189,175
rn,NATAL,17612,3,335,165,203
rn,NATAL,17612,3,336,165,190
rn,NATAL,17612,3,337,206,121
rn,NATAL,17612,3,338,165,208
rn,NATAL,17612,3,339,171,185
rn,NATAL,17612,3,340,170,188
rn,NATAL,17612,3,341,185,185
rn,NATAL,17612,3,342,192,185
rn,NATAL,17612,3,343,188,208
rn,NATAL,17612,3,344,188,188
rn,NATAL,17612,3,345,186,156
rn,NATAL,17612,3,346,138,153
rn,NATAL,17612,3,347,189,176
rn,NATAL,17612,3,348,210,190
rn,NATAL,17612,3,349,208,191
rn,NATAL,17612,3,350,195,178
rn,NATAL,17612,3,351,213,175
rn,NATAL,17612,3,352,201,151
rn,NATAL,17612,3,353,180,92
rn,NATAL,17612,3,354,195,176
rn,NATAL,17612,3,357,199,172
rn,NATAL,17612,3,358,215,159
rn,NATAL,17612,3,360,163,160
rn,NATAL,17612,3,361,193,181
rn,NATAL,17612,3,362,161,150
rn,NATAL,17612,3,363,194,185
rn,NATAL,17612,3,364,194,181
rn,NATAL,17612,3,365,149,133
rn,NATAL,17612,3,367,167,184
rn,NATAL,17612,3,368,175,98
rn,NATAL,17612,3,369,161,172
rn,NATAL,17612,3,370,207,190
rn,NATAL,17612,3,371,191,208
rn,NATAL,17612,3,372,211,164
rn,NATAL,17612,3,373,191,204
rn,NATAL,17612,3,374,184,196
rn,NATAL,17612,3,375,183,196
rn,NATAL,17612,3,376,177,164
rn,NATAL,17612,3,377,183,199
rn,NATAL,17612,3,378,176,180
rn,NATAL,17612,3,379,166,177
rn,NATAL,17612,3,380,165,183
rn,NATAL,17612,3,381,140,140
rn,NATAL,17612,3,382,117,97
rn,NATAL,17612,3,383,118,92
rn,NATAL,17612,3,384,103,120
rn,NATAL,17612,3,385,103,123
rn,NATAL,17612,3,386,181,219
rn,NATAL,17612,3,387,172,241
rn,NATAL,17612,3,388,203,220
rn,NATAL,17612,3,389,162,230
rn,NATAL,17612,3,390,177,219
rn,NATAL,17612,3,391,202,208
rn,NATAL,17612,3,392,189,208
rn,NATAL,17612,3,393,201,188
rn,NATAL,17612,3,394,214,138
rn,NATAL,17612,3,395,112,170
rn,NATAL,17612,3,398,141,137
rn,NATAL,17612,3,401,126,136
rn,NATAL,17612,3,402,143,113
rn,NATAL,17612,3,404,114,156
rn,NATAL,17612,3,406,146,107
rn,NATAL,17612,3,408,68,81
rn,NATAL,17612,3,409,144,180
rn,NATAL,17612,3,410,170,167
rn,NATAL,17612,3,411,140,199
rn,NATAL,17612,3,412,162,177
rn,NATAL,17612,3,413,172,201
rn,NATAL,17612,3,414,150,191
rn,NATAL,17612,3,415,145,191
rn,NATAL,17612,3,416,159,169
rn,NATAL,17612,3,417,149,180
rn,NATAL,17612,3,418,178,217
rn,NATAL,17612,3,419,182,210
rn,NATAL,17612,3,420,174,219
rn,NATAL,17612,3,421,167,222
rn,NATAL,17612,3,422,189,202
rn,NATAL,17612,3,423,171,231
rn,NATAL,17612,3,424,194,209
rn,NATAL,17612,3,425,189,204
rn,NATAL,17612,3,426,185,223
rn,NATAL,17612,3,427,207,209
rn,NATAL,17612,3,428,184,230
rn,NATAL,17612,3,429,172,245
rn,NATAL,17612,3,430,192,217
rn,NATAL,17612,3,431,174,244
rn,NATAL,17612,3,432,194,184
rn,NATAL,17612,3,433,173,226
rn,NATAL,17612,3,434,184,194
rn,NATAL,17612,3,435,204,188
rn,NATAL,17612,3,436,185,210
rn,NATAL,17612,3,437,188,204
rn,NATAL,17612,3,438,202,188
rn,NATAL,17612,3,439,196,182
rn,NATAL,17612,3,440,144,211
rn,NATAL,17612,3,441,157,188
rn,NATAL,17612,3,442,144,198
rn,NATAL,17612,3,443,129,201
rn,NATAL,17612,3,444,103,106
rn,NATAL,17612,3,445,99,132
rn,NATAL,17612,3,446,110,127
rn,NATAL,17612,3,447,105,126
rn,NATAL,17612,3,448,142,167
rn,NATAL,17612,3,449,110,135
rn,NATAL,17612,3,450,107,137
rn,NATAL,17612,3,451,123,128
rn,NATAL,17612,3,452,100,143
rn,NATAL,17612,3,453,123,123
rn,NATAL,17612,3,454,111,131
rn,NATAL,17612,3,455,116,129
rn,NATAL,17612,3,456,91,147
rn,NATAL,17612,3,457,121,125
rn,NATAL,17612,3,458,130,162
rn,NATAL,17612,3,459,138,131
rn,NATAL,17612,3,460,176,143
rn,NATAL,17612,3,461,140,149
rn,NATAL,17612,3,462,135,135
rn,NATAL,17612,3,463,142,133
rn,NATAL,17612,3,464,146,131
rn,NATAL,17612,3,465,217,187
rn,NATAL,17612,3,466,199,185
rn,NATAL,17612,3,467,167,162
rn,NATAL,17612,3,468,181,147
rn,NATAL,17612,3,469,84,105
rn,NATAL,17612,3,470,98,88
rn,NATAL,17612,3,471,79,97
rn,NATAL,17612,3,472,92,111
rn,NATAL,17612,3,473,155,145
rn,NATAL,17612,3,474,124,160
rn,NATAL,17612,3,475,129,172
rn,NATAL,17612,3,476,149,134
rn,NATAL,17612,3,477,145,130
rn,NATAL,17612,3,478,137,150
rn,NATAL,17612,3,479,156,139
rn,NATAL,17612,3,480,143,147
rn,NATAL,17612,3,481,202,174
rn,NATAL,17612,3,482,135,149
rn,NATAL,17612,3,483,141,152
rn,NATAL,17612,3,484,135,149
rn,NATAL,17612,3,485,240,142
rn,NATAL,17612,3,488,165,160
rn,NATAL,17612,3,489,236,196
rn,NATAL,17612,3,491,275,174
rn,NATAL,17612,3,492,228,239
rn,NATAL,17612,3,493,229,230
rn,NATAL,17612,3,494,249,193
rn,NATAL,17612,3,495,142,149
rn,NATAL,17612,4,1,230,140
rn,NATAL,17612,4,2,240,135
rn,NATAL,17612,4,3,224,150
rn,NATAL,17612,4,4,237,135
rn,NATAL,17612,4,5,220,169
rn,NATAL,17612,4,6,214,181
rn,NATAL,17612,4,7,219,170
rn,NATAL,17612,4,8,228,172
rn,NATAL,17612,4,9,240,131
rn,NATAL,17612,4,10,240,147
rn,NATAL,17612,4,11,229,139
rn,NATAL,17612,4,12,228,133
rn,NATAL,17612,4,13,226,171
rn,NATAL,17612,4,14,220,172
rn,NATAL,17612,4,15,230,161
rn,NATAL,17612,4,16,218,160
rn,NATAL,17612,4,17,238,164
rn,NATAL,17612,4,18,213,142
rn,NATAL,17612,4,19,200,164
rn,NATAL,17612,4,20,195,167
rn,NATAL,17612,4,21,213,174
rn,NATAL,17612,4,22,220,156
rn,NATAL,17612,4,23,213,165
rn,NATAL,17612,4,24,205,162
rn,NATAL,17612,4,25,210,163
rn,NATAL,17612,4,26,229,154
rn,NATAL,17612,4,27,158,162
rn,NATAL,17612,4,28,147,165
rn,NATAL,17612,4,29,172,155
rn,NATAL,17612,4,30,174,170
rn,NATAL,17612,4,31,180,151
rn,NATAL,17612,4,32,220,163
rn,NATAL,17612,4,33,194,196
rn,NATAL,17612,4,34,197,165
rn,NATAL,17612,4,35,207,152
rn,NATAL,17612,4,36,215,155
rn,NATAL,17612,4,37,219,176
rn,NATAL,17612,4,38,205,175
rn,NATAL,17612,4,39,205,139
rn,NATAL,17612,4,40,188,158
rn,NATAL,17612,4,41,221,185
rn,NATAL,17612,4,42,233,183
rn,NATAL,17612,4,43,215,181
rn,NATAL,17612,4,44,214,168
rn,NATAL,17612,4,45,200,142
rn,NATAL,17612,4,46,223,182
rn,NATAL,17612,4,47,167,186
rn,NATAL,17612,4,48,189,160
rn,NATAL,17612,4,49,157,138
rn,NATAL,17612,4,50,234,158
rn,NATAL,17612,4,51,221,163
rn,NATAL,17612,4,52,204,178
rn,NATAL,17612,4,53,210,174
rn,NATAL,17612,4,54,220,155
rn,NATAL,17612,4,55,204,178
rn,NATAL,17612,4,56,201,178
rn,NATAL,17612,4,57,177,131
rn,NATAL,17612,4,58,181,129
rn,NATAL,17612,4,59,168,143
rn,NATAL,17612,4,60,187,115
rn,NATAL,17612,4,61,191,119
rn,NATAL,17612,4,115,207,171
rn,NATAL,17612,4,158,110,160
rn,NATAL,17612,4,159,131,138
rn,NATAL,17612,4,160,184,193
rn,NATAL,17612,4,161,189,210
rn,NATAL,17612,4,162,206,199
rn,NATAL,17612,4,163,211,183
rn,NATAL,17612,4,164,195,194
rn,NATAL,17612,4,165,206,195
rn,NATAL,17612,4,166,184,186
rn,NATAL,17612,4,167,167,217
rn,NATAL,17612,4,168,178,206
rn,NATAL,17612,4,169,178,205
rn,NATAL,17612,4,170,185,200
rn,NATAL,17612,4,171,190,207
rn,NATAL,17612,4,172,187,212
rn,NATAL,17612,4,173,181,213
rn,NATAL,17612,4,195,238,157
rn,NATAL,17612,4,197,216,177
rn,NATAL,17612,4,200,195,161
rn,NATAL,17612,4,201,216,193
rn,NATAL,17612,4,203,179,133
rn,NATAL,17612,4,208,218,193
rn,NATAL,17612,4,211,215,192
rn,NATAL,17612,4,214,187,155
rn,NATAL,17612,4,215,240,163
rn,NATAL,17612,4,216,241,169
rn,NATAL,17612,4,217,240,148
rn,NATAL,17612,4,218,198,176
rn,NATAL,17612,4,219,231,166
rn,NATAL,17612,4,221,231,158
rn,NATAL,17612,4,223,281,109
rn,NATAL,17612,4,224,222,148
rn,NATAL,17612,4,226,214,204
rn,NATAL,17612,4,227,210,179
rn,NATAL,17612,4,228,243,157
rn,NATAL,17612,4,229,185,173
rn,NATAL,17612,4,235,190,195
rn,NATAL,17612,4,236,181,173
rn,NATAL,17612,4,241,190,209
rn,NATAL,17612,4,242,182,209
rn,NATAL,17612,4,243,256,147
rn,NATAL,17612,4,244,226,166
rn,NATAL,17612,4,245,264,126
rn,NATAL,17612,4,246,223,189
rn,NATAL,17612,4,247,178,182
rn,NATAL,17612,4,248,158,167
rn,NATAL,17612,4,249,230,160
rn,NATAL,17612,4,260,220,194
rn,NATAL,17612,4,261,235,165
rn,NATAL,17612,4,262,201,191
rn,NATAL,17612,4,263,202,155
rn,NATAL,17612,4,265,237,139
rn,NATAL,17612,4,273,222,177
rn,NATAL,17612,4,274,206,175
rn,NATAL,17612,4,275,173,148
rn,NATAL,17612,4,280,207,175
rn,NATAL,17612,4,283,188,137
rn,NATAL,17612,4,284,227,165
rn,NATAL,17612,4,286,270,110
rn,NATAL,17612,4,287,212,151
rn,NATAL,17612,4,289,192,168
rn,NATAL,17612,4,292,229,149
rn,NATAL,17612,4,294,224,155
rn,NATAL,17612,4,296,191,182
rn,NATAL,17612,4,297,203,151
rn,NATAL,17612,4,299,211,186
rn,NATAL,17612,4,300,225,154
rn,NATAL,17612,4,301,159,161
rn,NATAL,17612,4,302,164,159
rn,NATAL,17612,4,303,234,162
rn,NATAL,17612,4,304,219,154
rn,NATAL,17612,4,307,228,192
rn,NATAL,17612,4,308,183,214
rn,NATAL,17612,4,310,218,164
rn,NATAL,17612,4,312,227,178
rn,NATAL,17612,4,313,219,191
rn,NATAL,17612,4,316,214,199
rn,NATAL,17612,4,320,265,123
rn,NATAL,17612,4,328,186,203
rn,NATAL,17612,4,329,195,162
rn,NATAL,17612,4,331,229,155
rn,NATAL,17612,4,334,204,195
rn,NATAL,17612,4,337,167,162
rn,NATAL,17612,4,338,199,204
rn,NATAL,17612,4,344,226,161
rn,NATAL,17612,4,345,230,154
rn,NATAL,17612,4,346,219,172
rn,NATAL,17612,4,347,209,173
rn,NATAL,17612,4,348,261,121
rn,NATAL,17612,4,349,202,177
rn,NATAL,17612,4,353,230,127
rn,NATAL,17612,4,354,187,119
rn,NATAL,17612,4,355,213,190
rn,NATAL,17612,4,358,232,171
rn,NATAL,17612,4,359,193,166
rn,NATAL,17612,4,363,200,197
rn,NATAL,17612,4,364,215,176
rn,NATAL,17612,4,365,223,171
rn,NATAL,17612,4,366,189,125
rn,NATAL,17612,4,367,232,165
rn,NATAL,17612,4,368,202,108
rn,NATAL,17612,4,369,207,132
rn,NATAL,17612,4,370,217,182
rn,NATAL,17612,4,371,191,179
rn,NATAL,17612,4,372,229,154
rn,NATAL,17612,4,374,189,198
rn,NATAL,17612,4,375,207,182
rn,NATAL,17612,4,376,211,189
rn,NATAL,17612,4,378,222,170
rn,NATAL,17612,4,380,168,187
rn,NATAL,17612,4,381,123,150
rn,NATAL,17612,4,382,215,179
rn,NATAL,17612,4,383,184,164
rn,NATAL,17612,4,384,207,133
rn,NATAL,17612,4,385,216,161
rn,NATAL,17612,4,386,216,151
rn,NATAL,17612,4,387,244,155
rn,NATAL,17612,4,388,195,206
rn,NATAL,17612,4,389,186,176
rn,NATAL,17612,4,391,192,154
rn,NATAL,17612,4,392,196,203
rn,NATAL,17612,4,393,220,176
rn,NATAL,17612,4,394,173,118
rn,NATAL,17612,4,395,221,176
rn,NATAL,17612,4,398,167,171
rn,NATAL,17612,4,399,227,184
rn,NATAL,17612,4,400,196,216
rn,NATAL,17612,4,401,228,150
rn,NATAL,17612,4,402,231,163
rn,NATAL,17612,4,403,161,202
rn,NATAL,17612,4,404,210,186
rn,NATAL,17612,4,405,231,160
rn,NATAL,17612,4,406,213,144
rn,NATAL,17612,4,407,198,141
rn,NATAL,17612,4,408,203,211
rn,NATAL,17612,4,409,228,96
rn,NATAL,17612,4,410,149,158
rn,NATAL,17612,4,411,174,229
rn,NATAL,17612,4,412,183,141
rn,NATAL,17612,4,413,206,175
rn,NATAL,17612,4,414,184,209
rn,NATAL,17612,4,415,227,142
rn,NATAL,17612,4,416,182,106
rn,NATAL,17612,4,417,226,150
rn,NATAL,17612,4,418,201,185
rn,NATAL,17612,4,419,197,186
rn,NATAL,17612,4,420,167,183
rn,NATAL,17612,4,421,197,165
rn,NATAL,17612,4,422,202,121
rn,NATAL,17612,4,423,169,139
rn,NATAL,17612,4,424,149,115
rn,NATAL,17612,4,425,182,183
rn,NATAL,17612,4,426,199,184
rn,NATAL,17612,4,427,193,162
rn,NATAL,17612,4,429,219,182
rn,NATAL,17612,4,430,171,97
rn,NATAL,17612,4,431,210,168
rn,NATAL,17612,4,432,169,163
