estado,municipio,municipio_cod,zona,secao,candidato_13,candidato_22
am,MANAUS,2550,59,695,91,164
am,MANAUS,2550,59,696,125,191
am,MANAUS,2550,59,697,117,211
am,MANAUS,2550,59,698,189,188
am,MANAUS,2550,59,699,86,168
am,MANAUS,2550,59,700,136,129
am,MANAUS,2550,59,701,103,192
am,MANAUS,2550,59,702,100,196
am,MANAUS,2550,59,703,108,200
am,MANAUS,2550,59,704,135,280
am,MANAUS,2550,59,705,113,184
am,MANAUS,2550,59,706,111,164
am,MANAUS,2550,59,707,147,120
am,MANAUS,2550,59,708,106,174
am,MANAUS,2550,59,709,110,194
am,MANAUS,2550,59,710,140,160
am,MANAUS,2550,59,711,120,188
am,MANAUS,2550,59,712,118,163
am,MANAUS,2550,59,713,112,170
am,MANAUS,2550,59,714,121,199
am,MANAUS,2550,59,716,117,176
am,MANAUS,2550,59,717,130,206
am,MANAUS,2550,59,718,98,186
am,MANAUS,2550,59,719,101,206
am,MANAUS,2550,59,720,113,193
am,MANAUS,2550,59,721,130,153
am,MANAUS,2550,59,722,168,215
am,MANAUS,2550,59,723,104,164
am,MANAUS,2550,59,724,106,187
am,MANAUS,2550,59,726,115,189
am,MANAUS,2550,59,729,150,191
am,MANAUS,2550,59,730,107,185
am,MANAUS,2550,59,731,105,175
am,MANAUS,2550,59,737,129,172
am,MANAUS,2550,59,738,155,158
am,MANAUS,2550,59,740,148,153
am,MANAUS,2550,59,741,114,153
am,MANAUS,2550,59,742,127,169
am,MANAUS,2550,59,743,105,175
am,MANAUS,2550,59,744,132,165
am,MANAUS,2550,59,745,88,202
am,MANAUS,2550,59,746,143,133
am,MANAUS,2550,59,747,128,184
am,MANAUS,2550,59,748,118,162
am,MANAUS,2550,59,749,99,169
am,MANAUS,2550,59,750,127,155
am,MANAUS,2550,59,751,96,92
am,MANAUS,2550,59,752,106,170
am,MANAUS,2550,59,753,112,196
am,MANAUS,2550,59,754,121,170
am,MANAUS,2550,59,755,106,178
am,MANAUS,2550,59,757,118,171
am,MANAUS,2550,59,758,111,184
am,MANAUS,2550,59,759,116,193
am,MANAUS,2550,59,760,108,197
am,MANAUS,2550,59,761,117,179
am,MANAUS,2550,59,762,113,154
am,MANAUS,2550,59,763,144,137
am,MANAUS,2550,59,764,136,152
am,MANAUS,2550,59,765,137,183
am,MANAUS,2550,59,766,124,159
am,MANAUS,2550,59,767,144,162
am,MANAUS,2550,59,769,140,163
am,MANAUS,2550,59,770,134,169
am,MANAUS,2550,59,771,130,164
am,MANAUS,2550,59,772,92,76
am,MANAUS,2550,59,773,125,187
am,MANAUS,2550,59,774,101,120
am,MANAUS,2550,59,776,88,56
am,MANAUS,2550,59,777,73,94
am,MANAUS,2550,62,14,126,243
am,MANAUS,2550,62,106,125,210
am,MANAUS,2550,62,221,78,160
am,MANAUS,2550,62,234,131,235
am,MANAUS,2550,62,268,102,169
am,MANAUS,2550,62,281,106,178
am,MANAUS,2550,62,307,106,175
am,MANAUS,2550,62,310,94,134
am,MANAUS,2550,62,314,135,254
am,MANAUS,2550,62,315,78,181
am,MANAUS,2550,62,316,133,205
am,MANAUS,2550,62,317,112,204
am,MANAUS,2550,62,318,121,197
am,MANAUS,2550,62,319,129,202
am,MANAUS,2550,62,320,135,166
am,MANAUS,2550,62,321,125,191
am,MANAUS,2550,62,322,126,205
am,MANAUS,2550,62,323,135,168
am,MANAUS,2550,62,324,97,188
am,MANAUS,2550,62,325,113,174
am,MANAUS,2550,62,326,112,204
am,MANAUS,2550,62,327,157,144
am,MANAUS,2550,62,328,112,222
am,MANAUS,2550,62,329,105,223
am,MANAUS,2550,62,330,132,177
am,MANAUS,2550,62,331,101,155
am,MANAUS,2550,62,332,109,182
am,MANAUS,2550,62,333,140,179
am,MANAUS,2550,62,334,116,159
am,MANAUS,2550,62,335,141,200
am,MANAUS,2550,62,336,107,135
am,MANAUS,2550,62,337,112,195
am,MANAUS,2550,62,338,119,187
am,MANAUS,2550,62,339,108,191
am,MANAUS,2550,62,340,128,219
am,MANAUS,2550,62,341,133,210
am,MANAUS,2550,62,342,122,183
am,MANAUS,2550,62,343,113,211
am,MANAUS,2550,62,344,113,274
am,MANAUS,2550,62,345,125,187
am,MANAUS,2550,62,346,107,210
am,MANAUS,2550,62,347,140,177
am,MANAUS,2550,62,348,131,182
am,MANAUS,2550,62,349,102,233
am,MANAUS,2550,62,350,133,199
am,MANAUS,2550,62,351,118,194
am,MANAUS,2550,62,352,133,183
am,MANAUS,2550,62,353,135,202
am,MANAUS,2550,62,354,114,202
am,MANAUS,2550,62,355,90,180
am,MANAUS,2550,62,356,141,239
am,MANAUS,2550,62,357,140,182
am,MANAUS,2550,62,358,106,226
am,MANAUS,2550,62,359,108,213
am,MANAUS,2550,62,360,126,186
am,MANAUS,2550,62,361,107,210
am,MANAUS,2550,62,362,134,201
am,MANAUS,2550,62,363,120,226
am,MANAUS,2550,62,364,110,211
am,MANAUS,2550,62,365,113,210
am,MANAUS,2550,62,366,122,180
am,MANAUS,2550,62,367,143,259
am,MANAUS,2550,62,368,145,172
am,MANAUS,2550,62,369,135,186
am,MANAUS,2550,62,370,111,201
am,MANAUS,2550,62,371,105,211
am,MANAUS,2550,62,372,133,201
am,MANAUS,2550,62,373,90,211
am,MANAUS,2550,62,374,121,199
am,MANAUS,2550,62,375,107,234
am,MANAUS,2550,62,376,124,195
am,MANAUS,2550,62,377,115,200
am,MANAUS,2550,62,378,105,227
am,MANAUS,2550,62,379,118,185
am,MANAUS,2550,62,380,107,156
am,MANAUS,2550,62,381,108,192
am,MANAUS,2550,62,382,138,261
am,MANAUS,2550,62,383,124,203
am,MANAUS,2550,62,384,112,225
am,MANAUS,2550,62,385,142,185
am,MANAUS,2550,62,386,119,190
am,MANAUS,2550,62,387,133,205
am,MANAUS,2550,62,388,101,217
am,MANAUS,2550,62,389,104,212
am,MANAUS,2550,62,390,131,185
am,MANAUS,2550,62,391,116,211
am,MANAUS,2550,62,392,130,214
am,MANAUS,2550,62,393,114,166
am,MANAUS,2550,62,394,107,186
am,MANAUS,2550,62,395,144,246
am,MANAUS,2550,62,396,124,197
am,MANAUS,2550,62,397,148,175
am,MANAUS,2550,62,398,134,187
am,MANAUS,2550,62,399,131,212
am,MANAUS,2550,62,400,117,198
am,MANAUS,2550,62,401,125,209
am,MANAUS,2550,62,402,117,219
am,MANAUS,2550,62,403,111,141
am,MANAUS,2550,62,404,113,195
am,MANAUS,2550,62,405,117,204
am,MANAUS,2550,62,406,157,160
am,MANAUS,2550,62,407,115,188
am,MANAUS,2550,62,408,142,183
am,MANAUS,2550,62,409,130,242
am,MANAUS,2550,62,410,126,206
am,MANAUS,2550,62,411,141,178
am,MANAUS,2550,62,412,114,192
am,MANAUS,2550,62,413,110,231
am,MANAUS,2550,62,414,127,182
am,MANAUS,2550,62,415,125,182
am,MANAUS,2550,62,416,137,171
am,MANAUS,2550,62,417,125,197
am,MANAUS,2550,62,418,136,177
am,MANAUS,2550,62,419,138,210
am,MANAUS,2550,62,420,113,198
am,MANAUS,2550,62,421,111,222
am,MANAUS,2550,62,422,102,219
am,MANAUS,2550,62,423,123,256
am,MANAUS,2550,62,424,112,216
am,MANAUS,2550,62,425,114,213
am,MANAUS,2550,62,426,129,192
am,MANAUS,2550,62,427,147,176
am,MANAUS,2550,62,428,111,148
am,MANAUS,2550,62,429,123,185
am,MANAUS,2550,62,430,125,217
am,MANAUS,2550,62,431,110,199
am,MANAUS,2550,62,432,121,211
am,MANAUS,2550,62,433,127,260
am,MANAUS,2550,62,434,126,189
am,MANAUS,2550,62,435,121,184
am,MANAUS,2550,62,436,108,221
am,MANAUS,2550,62,437,121,197
am,MANAUS,2550,62,438,118,184
am,MANAUS,2550,62,439,122,183
am,MANAUS,2550,62,440,119,209
am,MANAUS,2550,62,441,108,210
am,MANAUS,2550,62,442,112,184
am,MANAUS,2550,62,443,135,190
am,MANAUS,2550,62,444,107,164
am,MANAUS,2550,62,445,107,142
am,MANAUS,2550,62,446,105,202
am,MANAUS,2550,62,447,99,228
am,MANAUS,2550,62,448,139,233
am,MANAUS,2550,62,449,116,213
am,MANAUS,2550,62,450,138,193
am,MANAUS,2550,62,451,140,170
am,MANAUS,2550,62,452,105,174
am,MANAUS,2550,62,453,118,202
am,MANAUS,2550,62,454,137,183
am,MANAUS,2550,62,455,111,175
am,MANAUS,2550,62,456,120,212
am,MANAUS,2550,62,457,108,209
am,MANAUS,2550,62,458,128,179
am,MANAUS,2550,62,459,129,203
am,MANAUS,2550,62,460,130,175
am,MANAUS,2550,62,461,117,188
am,MANAUS,2550,62,462,118,161
am,MANAUS,2550,62,463,126,178
am,MANAUS,2550,62,464,95,216
am,MANAUS,2550,62,465,125,181
am,MANAUS,2550,62,466,97,239
am,MANAUS,2550,62,467,120,196
am,MANAUS,2550,62,468,123,189
am,MANAUS,2550,62,469,106,160
am,MANAUS,2550,62,470,82,163
am,MANAUS,2550,62,471,101,230
am,MANAUS,2550,62,472,124,164
am,MANAUS,2550,62,473,126,193
am,MANAUS,2550,62,474,90,201
am,MANAUS,2550,62,475,97,220
am,MANAUS,2550,62,476,117,196
am,MANAUS,2550,62,477,117,193
am,MANAUS,2550,62,478,107,186
am,MANAUS,2550,62,479,123,183
am,MANAUS,2550,62,480,122,166
am,MANAUS,2550,62,481,129,181
am,MANAUS,2550,62,482,119,185
am,MANAUS,2550,62,483,119,185
am,MANAUS,2550,62,484,105,209
am,MANAUS,2550,62,485,117,181
am,MANAUS,2550,62,486,122,186
am,MANAUS,2550,62,487,86,201
am,MANAUS,2550,62,488,116,196
am,MANAUS,2550,62,489,105,217
am,MANAUS,2550,62,490,132,183
am,MANAUS,2550,62,491,125,166
am,MANAUS,2550,62,492,101,190
am,MANAUS,2550,62,493,136,182
am,MANAUS,2550,62,494,105,181
am,MANAUS,2550,62,495,105,201
am,MANAUS,2550,62,496,121,183
am,MANAUS,2550,62,497,123,174
am,MANAUS,2550,62,498,104,168
am,MANAUS,2550,62,499,133,183
am,MANAUS,2550,62,500,126,191
am,MANAUS,2550,62,501,123,184
am,MANAUS,2550,62,502,114,223
am,MANAUS,2550,62,503,138,158
am,MANAUS,2550,62,504,103,208
am,MANAUS,2550,62,505,92,204
am,MANAUS,2550,62,506,103,194
am,MANAUS,2550,62,507,136,165
am,MANAUS,2550,62,508,125,176
am,MANAUS,2550,62,509,130,196
am,MANAUS,2550,62,510,101,174
am,MANAUS,2550,62,511,105,214
am,MANAUS,2550,62,512,144,215
am,MANAUS,2550,62,513,87,203
am,MANAUS,2550,62,514,119,157
am,MANAUS,2550,62,515,112,198
am,MANAUS,2550,62,516,88,168
am,MANAUS,2550,62,517,95,186
am,MANAUS,2550,62,518,94,220
am,MANAUS,2550,62,519,132,162
am,MANAUS,2550,62,520,110,196
am,MANAUS,2550,62,521,126,162
am,MANAUS,2550,62,522,96,163
am,MANAUS,2550,62,523,101,192
am,MANAUS,2550,62,524,112,176
am,MANAUS,2550,62,525,119,174
am,MANAUS,2550,62,526,100,180
am,MANAUS,2550,62,527,105,185
am,MANAUS,2550,62,528,115,191
am,MANAUS,2550,62,529,95,168
am,MANAUS,2550,62,530,119,173
am,MANAUS,2550,62,531,129,187
am,MANAUS,2550,62,532,103,193
am,MANAUS,2550,62,533,112,189
am,MANAUS,2550,62,534,89,190
am,MANAUS,2550,62,535,110,204
am,MANAUS,2550,62,536,66,154
am,MANAUS,2550,62,537,131,163
am,MANAUS,2550,62,538,79,166
am,MANAUS,2550,62,539,83,156
am,MANAUS,2550,62,540,92,194
am,MANAUS,2550,62,541,125,165
am,MANAUS,2550,62,542,126,156
am,MANAUS,2550,62,543,116,187
am,MANAUS,2550,62,544,143,209
am,MANAUS,2550,62,545,111,197
am,MANAUS,2550,62,546,93,209
am,MANAUS,2550,62,547,106,214
am,MANAUS,2550,62,548,101,192
am,MANAUS,2550,62,549,119,228
am,MANAUS,2550,62,550,108,191
am,MANAUS,2550,62,551,96,210
am,MANAUS,2550,62,552,96,218
am,MANAUS,2550,62,553,104,202
am,MANAUS,2550,62,554,80,224
am,MANAUS,2550,62,555,105,186
am,MANAUS,2550,62,556,126,166
am,MANAUS,2550,62,557,88,185
am,MANAUS,2550,62,558,115,167
am,MANAUS,2550,62,559,111,191
am,MANAUS,2550,62,560,100,185
am,MANAUS,2550,62,561,104,182
am,MANAUS,2550,62,562,114,150
am,MANAUS,2550,62,563,121,165
am,MANAUS,2550,62,564,114,210
am,MANAUS,2550,62,565,99,243
am,MANAUS,2550,62,566,64,165
am,MANAUS,2550,62,567,103,169
am,MANAUS,2550,62,568,100,173
am,MANAUS,2550,62,569,115,158
am,MANAUS,2550,62,570,117,162
am,MANAUS,2550,62,571,103,130
am,MANAUS,2550,62,572,88,215
am,MANAUS,2550,62,573,104,185
am,MANAUS,2550,62,574,115,194
am,MANAUS,2550,62,575,94,186
am,MANAUS,2550,62,576,108,184
am,MANAUS,2550,62,577,110,159
am,MANAUS,2550,62,578,94,195
am,MANAUS,2550,62,579,88,201
am,MANAUS,2550,62,580,74,170
am,MANAUS,2550,62,581,122,179
am,MANAUS,2550,62,582,96,166
am,MANAUS,2550,62,583,84,202
am,MANAUS,2550,62,584,93,195
am,MANAUS,2550,62,585,120,160
am,MANAUS,2550,62,586,95,180
am,MANAUS,2550,62,587,109,169
am,MANAUS,2550,62,588,75,142
am,MANAUS,2550,62,589,94,138
am,MANAUS,2550,62,590,101,166
am,MANAUS,2550,62,591,101,186
am,MANAUS,2550,62,592,135,224
am,MANAUS,2550,62,593,104,184
am,MANAUS,2550,62,594,95,185
am,MANAUS,2550,62,595,119,158
am,MANAUS,2550,62,596,93,175
am,MANAUS,2550,62,597,79,164
am,MANAUS,2550,62,598,115,184
am,MANAUS,2550,62,599,97,177
am,MANAUS,2550,62,600,105,149
am,MANAUS,2550,62,601,94,143
am,MANAUS,2550,62,602,120,169
am,MANAUS,2550,62,603,110,157
am,MANAUS,2550,62,604,95,133
am,MANAUS,2550,62,605,126,156
am,MANAUS,2550,62,606,142,104
am,MANAUS,2550,62,607,120,181
am,MANAUS,2550,62,608,105,160
am,MANAUS,2550,62,609,103,187
am,MANAUS,2550,62,610,109,152
am,MANAUS,2550,62,611,78,139
am,MANAUS,2550,62,612,115,156
am,MANAUS,2550,62,613,96,148
am,MANAUS,2550,62,614,106,195
am,MANAUS,2550,62,615,100,169
am,MANAUS,2550,62,616,102,107
am,MANAUS,2550,62,617,107,168
am,MANAUS,2550,62,618,68,44
am,MANAUS,2550,62,619,122,150
am,MANAUS,2550,62,620,126,177
am,MANAUS,2550,62,621,110,165
am,MANAUS,2550,62,622,113,167
am,MANAUS,2550,62,623,125,184
am,MANAUS,2550,62,624,121,162
am,MANAUS,2550,62,625,126,184
am,MANAUS,2550,62,626,123,160
am,MANAUS,2550,62,627,108,147
am,MANAUS,2550,62,628,107,158
am,MANAUS,2550,62,629,107,128
am,MANAUS,2550,62,630,156,161
am,MANAUS,2550,62,631,56,106
am,MANAUS,2550,62,632,140,182
am,MANAUS,2550,62,633,141,162
am,MANAUS,2550,62,634,146,165
am,MANAUS,2550,62,635,150,168
am,MANAUS,2550,62,636,125,192
am,MANAUS,2550,62,638,109,158
am,MANAUS,2550,62,639,146,169
am,MANAUS,2550,62,640,140,171
am,MANAUS,2550,62,641,119,175
am,MANAUS,2550,62,642,130,166
am,MANAUS,2550,62,643,121,163
am,MANAUS,2550,62,644,143,152
am,MANAUS,2550,62,645,144,143
am,MANAUS,2550,62,646,129,169
am,MANAUS,2550,62,647,101,90
am,MANAUS,2550,62,648,130,164
am,MANAUS,2550,62,649,128,150
am,MANAUS,2550,62,650,103,159
am,MANAUS,2550,62,651,114,177
am,MANAUS,2550,62,652,56,72
am,MANAUS,2550,62,653,51,75
am,MANAUS,2550,62,654,108,140
am,MANAUS,2550,62,655,86,106
am,MANAUS,2550,62,656,59,72
am,MANAUS,2550,62,1004,21,6
am,MANAUS,2550,62,1005,34,3
am,MANAUS,2550,62,1006,5,2
am,MANAUS,2550,63,208,98,167
am,MANAUS,2550,63,223,99,147
am,MANAUS,2550,63,249,111,181
am,MANAUS,2550,63,291,98,109
am,MANAUS,2550,63,298,83,114
am,MANAUS,2550,63,332,111,139
am,MANAUS,2550,63,340,126,190
am,MANAUS,2550,63,343,114,187
am,MANAUS,2550,63,378,119,198
am,MANAUS,2550,63,393,119,190
am,MANAUS,2550,63,399,136,165
am,MANAUS,2550,63,424,108,159
am,MANAUS,2550,63,435,123,194
am,MANAUS,2550,63,457,94,199
am,MANAUS,2550,63,479,116,142
am,MANAUS,2550,63,485,141,194
am,MANAUS,2550,63,486,151,177
am,MANAUS,2550,63,487,144,183
am,MANAUS,2550,63,488,117,167
am,MANAUS,2550,63,489,146,201
am,MANAUS,2550,63,490,130,163
am,MANAUS,2550,63,491,102,169
am,MANAUS,2550,63,492,127,181
am,MANAUS,2550,63,493,129,218
am,MANAUS,2550,63,494,154,168
am,MANAUS,2550,63,495,133,129
am,MANAUS,2550,63,496,134,205
am,MANAUS,2550,63,497,159,198
am,MANAUS,2550,63,498,141,218
am,MANAUS,2550,63,499,128,161
am,MANAUS,2550,63,500,110,248
am,MANAUS,2550,63,501,155,168
am,MANAUS,2550,63,502,133,207
am,MANAUS,2550,63,503,146,194
am,MANAUS,2550,63,504,116,176
am,MANAUS,2550,63,505,146,197
am,MANAUS,2550,63,506,109,167
am,MANAUS,2550,63,507,132,216
am,MANAUS,2550,63,508,179,164
am,MANAUS,2550,63,509,135,209
am,MANAUS,2550,63,511,129,169
am,MANAUS,2550,63,512,148,192
am,MANAUS,2550,63,513,155,177
am,MANAUS,2550,63,514,101,161
am,MANAUS,2550,63,515,129,171
am,MANAUS,2550,63,516,114,131
am,MANAUS,2550,63,517,156,200
am,MANAUS,2550,63,518,110,133
am,MANAUS,2550,63,519,112,158
am,MANAUS,2550,63,520,155,182
am,MANAUS,2550,63,521,133,152
am,MANAUS,2550,63,522,125,207
am,MANAUS,2550,63,524,152,190
am,MANAUS,2550,63,525,130,218
am,MANAUS,2550,63,526,139,212
am,MANAUS,2550,63,527,169,184
am,MANAUS,2550,63,528,139,197
am,MANAUS,2550,63,529,158,194
am,MANAUS,2550,63,530,140,188
am,MANAUS,2550,63,531,128,211
am,MANAUS,2550,63,532,134,164
am,MANAUS,2550,63,533,115,218
am,MANAUS,2550,63,534,156,179
am,MANAUS,2550,63,535,161,166
am,MANAUS,2550,63,536,120,218
am,MANAUS,2550,63,537,146,193
am,MANAUS,2550,63,538,157,199
am,MANAUS,2550,63,539,121,224
am,MANAUS,2550,63,540,124,211
am,MANAUS,2550,63,541,140,204
am,MANAUS,2550,63,542,128,211
am,MANAUS,2550,63,543,124,189
am,MANAUS,2550,63,544,165,188
am,MANAUS,2550,63,545,156,178
am,MANAUS,2550,63,546,123,171
am,MANAUS,2550,63,547,122,137
am,MANAUS,2550,63,548,124,224
am,MANAUS,2550,63,549,151,197
am,MANAUS,2550,63,550,128,220
am,MANAUS,2550,63,551,124,219
am,MANAUS,2550,63,552,152,182
am,MANAUS,2550,63,553,106,166
am,MANAUS,2550,63,554,112,183
am,MANAUS,2550,63,555,120,211
am,MANAUS,2550,63,556,146,194
am,MANAUS,2550,63,557,110,197
am,MANAUS,2550,63,558,135,203
am,MANAUS,2550,63,559,121,220
am,MANAUS,2550,63,560,120,232
am,MANAUS,2550,63,561,122,231
am,MANAUS,2550,63,562,167,173
am,MANAUS,2550,63,563,113,218
am,MANAUS,2550,63,564,132,221
am,MANAUS,2550,63,565,96,152
am,MANAUS,2550,63,566,131,230
am,MANAUS,2550,63,567,130,207
am,MANAUS,2550,63,568,134,216
am,MANAUS,2550,63,569,134,199
am,MANAUS,2550,63,570,149,203
am,MANAUS,2550,63,571,128,207
am,MANAUS,2550,63,572,127,156
am,MANAUS,2550,63,573,149,208
am,MANAUS,2550,63,574,121,194
am,MANAUS,2550,63,575,110,211
am,MANAUS,2550,63,576,139,199
am,MANAUS,2550,63,577,135,189
am,MANAUS,2550,63,578,120,182
am,MANAUS,2550,63,579,149,190
am,MANAUS,2550,63,580,143,200
am,MANAUS,2550,63,581,107,193
am,MANAUS,2550,63,582,127,217
am,MANAUS,2550,63,583,130,217
am,MANAUS,2550,63,584,135,239
am,MANAUS,2550,63,585,149,187
am,MANAUS,2550,63,586,105,155
am,MANAUS,2550,63,587,130,228
am,MANAUS,2550,63,588,108,178
am,MANAUS,2550,63,589,132,174
am,MANAUS,2550,63,590,125,245
am,MANAUS,2550,63,591,147,206
am,MANAUS,2550,63,592,114,227
am,MANAUS,2550,63,593,121,228
am,MANAUS,2550,63,594,143,206
am,MANAUS,2550,63,595,96,166
am,MANAUS,2550,63,596,126,236
am,MANAUS,2550,63,597,155,167
am,MANAUS,2550,63,598,139,206
am,MANAUS,2550,63,599,154,202
am,MANAUS,2550,63,600,126,174
am,MANAUS,2550,63,601,144,175
am,MANAUS,2550,63,602,132,207
am,MANAUS,2550,63,603,121,215
am,MANAUS,2550,63,604,139,199
am,MANAUS,2550,63,605,131,223
am,MANAUS,2550,63,606,109,201
am,MANAUS,2550,63,607,162,193
am,MANAUS,2550,63,608,166,183
am,MANAUS,2550,63,609,128,213
am,MANAUS,2550,63,610,144,195
am,MANAUS,2550,63,611,147,202
am,MANAUS,2550,63,612,141,205
am,MANAUS,2550,63,613,142,192
am,MANAUS,2550,63,614,144,182
am,MANAUS,2550,63,615,109,227
am,MANAUS,2550,63,616,137,207
am,MANAUS,2550,63,617,118,179
am,MANAUS,2550,63,618,159,195
am,MANAUS,2550,63,619,140,199
am,MANAUS,2550,63,620,139,215
am,MANAUS,2550,63,621,131,218
am,MANAUS,2550,63,622,115,185
am,MANAUS,2550,63,623,150,204
am,MANAUS,2550,63,624,138,202
am,MANAUS,2550,63,625,136,211
am,MANAUS,2550,63,626,139,205
am,MANAUS,2550,63,627,134,198
am,MANAUS,2550,63,628,137,194
am,MANAUS,2550,63,629,130,218
am,MANAUS,2550,63,630,136,211
am,MANAUS,2550,63,631,144,207
am,MANAUS,2550,63,632,105,148
am,MANAUS,2550,63,633,98,163
am,MANAUS,2550,63,634,151,187
am,MANAUS,2550,63,635,150,194
am,MANAUS,2550,63,636,139,199
am,MANAUS,2550,63,637,123,149
am,MANAUS,2550,63,638,121,190
am,MANAUS,2550,63,639,167,175
am,MANAUS,2550,63,640,122,222
am,MANAUS,2550,63,641,151,182
am,MANAUS,2550,63,642,117,215
am,MANAUS,2550,63,643,115,202
am,MANAUS,2550,63,644,119,152
am,MANAUS,2550,63,645,126,201
am,MANAUS,2550,63,646,143,178
am,MANAUS,2550,63,647,151,201
am,MANAUS,2550,63,648,113,237
am,MANAUS,2550,63,649,129,222
am,MANAUS,2550,63,650,114,228
am,MANAUS,2550,63,651,129,217
am,MANAUS,2550,63,652,143,203
am,MANAUS,2550,63,653,129,216
am,MANAUS,2550,63,654,110,220
am,MANAUS,2550,63,655,140,186
am,MANAUS,2550,63,656,105,199
am,MANAUS,2550,63,657,120,202
am,MANAUS,2550,63,658,122,174
am,MANAUS,2550,63,659,141,178
am,MANAUS,2550,63,660,88,157
am,MANAUS,2550,63,661,138,198
am,MANAUS,2550,63,662,141,192
am,MANAUS,2550,63,663,106,218
am,MANAUS,2550,63,664,146,187
am,MANAUS,2550,63,665,141,190
am,MANAUS,2550,63,666,121,175
am,MANAUS,2550,63,667,125,200
am,MANAUS,2550,63,668,121,192
am,MANAUS,2550,63,669,114,140
am,MANAUS,2550,63,670,149,171
am,MANAUS,2550,63,671,126,176
am,MANAUS,2550,63,672,118,213
am,MANAUS,2550,63,673,115,152
am,MANAUS,2550,63,674,124,213
am,MANAUS,2550,63,675,125,201
am,MANAUS,2550,63,676,121,151
am,MANAUS,2550,63,677,91,142
am,MANAUS,2550,63,678,147,184
am,MANAUS,2550,63,679,134,209
am,MANAUS,2550,63,680,96,195
am,MANAUS,2550,63,681,114,158
am,MANAUS,2550,63,682,125,210
am,MANAUS,2550,63,683,130,207
am,MANAUS,2550,63,684,143,209
am,MANAUS,2550,63,685,135,199
am,MANAUS,2550,63,686,100,158
am,MANAUS,2550,63,687,154,189
am,MANAUS,2550,63,688,117,217
am,MANAUS,2550,63,689,123,172
am,MANAUS,2550,63,690,169,169
am,MANAUS,2550,63,691,143,186
am,MANAUS,2550,63,692,149,207
am,MANAUS,2550,63,693,103,186
am,MANAUS,2550,63,694,124,201
am,MANAUS,2550,63,695,142,199
am,MANAUS,2550,63,696,105,225
am,MANAUS,2550,63,697,123,209
am,MANAUS,2550,63,698,139,190
am,MANAUS,2550,63,699,147,178
am,MANAUS,2550,63,700,115,185
am,MANAUS,2550,63,701,139,186
am,MANAUS,2550,63,702,132,198
am,MANAUS,2550,63,703,135,230
am,MANAUS,2550,63,704,114,198
am,MANAUS,2550,63,705,99,139
am,MANAUS,2550,63,706,96,162
am,MANAUS,2550,63,707,127,203
am,MANAUS,2550,63,708,157,171
am,MANAUS,2550,63,709,140,198
am,MANAUS,2550,63,710,152,180
am,MANAUS,2550,63,711,142,193
am,MANAUS,2550,63,712,150,197
am,MANAUS,2550,63,713,131,220
am,MANAUS,2550,63,714,135,201
am,MANAUS,2550,63,715,97,198
am,MANAUS,2550,63,716,118,213
am,MANAUS,2550,63,717,129,227
am,MANAUS,2550,63,718,105,139
am,MANAUS,2550,63,719,113,208
am,MANAUS,2550,63,720,101,144
am,MANAUS,2550,63,721,118,160
am,MANAUS,2550,63,722,138,186
am,MANAUS,2550,63,723,121,198
am,MANAUS,2550,63,724,109,201
am,MANAUS,2550,63,725,136,199
am,MANAUS,2550,63,726,102,188
am,MANAUS,2550,63,727,155,181
am,MANAUS,2550,63,728,115,179
am,MANAUS,2550,63,729,103,232
am,MANAUS,2550,63,730,138,186
am,MANAUS,2550,63,731,137,189
am,MANAUS,2550,63,732,134,177
am,MANAUS,2550,63,733,146,171
am,MANAUS,2550,63,734,114,160
am,MANAUS,2550,63,735,129,185
am,MANAUS,2550,63,736,93,227
am,MANAUS,2550,63,737,101,187
am,MANAUS,2550,63,738,117,213
am,MANAUS,2550,63,739,108,214
am,MANAUS,2550,63,740,107,196
am,MANAUS,2550,63,741,115,134
am,MANAUS,2550,63,742,132,185
am,MANAUS,2550,63,743,109,189
am,MANAUS,2550,63,744,79,144
am,MANAUS,2550,63,745,125,184
am,MANAUS,2550,63,746,89,152
am,MANAUS,2550,63,747,124,185
am,MANAUS,2550,63,748,109,176
am,MANAUS,2550,63,749,109,179
am,MANAUS,2550,63,750,119,204
am,MANAUS,2550,63,751,131,191
am,MANAUS,2550,63,752,103,220
am,MANAUS,2550,63,753,102,186
am,MANAUS,2550,63,754,122,215
am,MANAUS,2550,63,755,96,180
am,MANAUS,2550,63,756,128,185
am,MANAUS,2550,63,757,114,197
am,MANAUS,2550,63,758,95,151
am,MANAUS,2550,63,759,133,165
am,MANAUS,2550,63,760,145,174
am,MANAUS,2550,63,761,87,127
am,MANAUS,2550,63,762,122,173
am,MANAUS,2550,63,763,109,218
am,MANAUS,2550,63,764,124,197
am,MANAUS,2550,63,765,104,154
am,MANAUS,2550,63,766,110,219
am,MANAUS,2550,63,767,88,146
am,MANAUS,2550,63,768,81,140
am,MANAUS,2550,63,769,92,160
am,MANAUS,2550,63,770,143,185
am,MANAUS,2550,63,771,80,196
am,MANAUS,2550,63,772,71,126
am,MANAUS,2550,63,773,115,185
am,MANAUS,2550,63,774,80,138
am,MANAUS,2550,63,775,112,158
am,MANAUS,2550,63,776,99,205
am,MANAUS,2550,63,777,116,205
am,MANAUS,2550,63,778,121,184
am,MANAUS,2550,63,779,127,133
am,MANAUS,2550,63,780,80,154
am,MANAUS,2550,63,782,136,162
am,MANAUS,2550,63,783,94,168
am,MANAUS,2550,63,784,134,168
